0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,label,label_code
0.002894600000000007,0.004617800000000004,0.0017321999999999993,-0.002532200000000008,-0.0006377999999999694,0.0019936000000000073,0.0047989999999999925,0.006420599999999991,0.006802,0.004761000000000001,0.006189199999999998,0.009456199999999849,0.09745584174814852,0.12435076084672787,0.060845401495593955,0.10749379592869597,0.052294246444136015,0.08492133747792721,0.13816467493176512,0.18260593335278108,0.18299944807567065,0.14704454794041172,0.15203289447800475,0.12579479035937935,0.688,0.956,0.371,0.098,0.429,0.649,0.703,1.088,1.171,1.025,1.049,0.888,-0.098,-0.195,-0.376,-0.8,-0.093,-0.2,-0.815,-0.878,-0.649,-0.4,-0.351,-0.2,ST,427084000
-0.02783899999999991,-0.02051839999999975,0.007320800000000041,0.0252376000000002,-0.018732200000000053,-0.00756500000000003,-0.005169800000000124,-0.021654800000000016,0.005573199999999908,0.06718919999999998,-0.04136019999999981,0.033796599999999434,0.08649102311222821,0.13130508315156753,0.09634960034873007,0.10017661177260885,0.06384866860914182,0.10651884046965589,0.13118570717864103,0.30784809766662485,0.34539448554045843,0.3465125957355105,0.276618572868778,0.19173004362498802,0.42,0.947,0.698,0.205,0.127,0.795,0.444,1.405,1.698,2.362,2.133,1.552,-0.254,-0.283,-0.229,-0.664,-0.288,-0.249,-0.781,-1.932,-2.318,-1.776,-1.054,-0.288,SB,426177001
0.025101599999999995,0.009685200000000047,-0.015407800000000011,-0.016405000000000013,0.01920299999999997,-0.003944999999999991,-0.008201399999999958,0.0557354000000003,0.0237699999999999,0.052228999999999734,0.0163134000000001,0.009636399999999976,0.09676183171808932,0.08466351103610056,0.04168385177931578,0.08844020903978009,0.06128127439112204,0.04588900930506127,0.09496106590619081,0.29973044387722947,0.32219834558855287,0.2960778852920285,0.20400024308917108,0.2322935276649789,0.488,0.654,0.229,0.142,0.264,0.439,0.166,0.976,1.191,1.62,1.415,1.313,-0.142,-0.151,-0.166,-0.537,-0.083,-0.093,-0.761,-1.2,-1.098,-0.82,-0.473,-0.464,SB,426177001
-0.0017582000000000279,-0.0015758000000000018,0.00018579999999998693,0.0029196000000000005,-0.002180400000000007,-0.001982400000000001,-0.010379400000000068,-0.00216420000000005,-0.014868400000000023,-0.007997000000000056,-0.01263520000000004,-0.0071885999999999626,0.05731980925264844,0.17240080816040193,0.13636629230994068,0.10878013759799957,0.05926979885101663,0.15279853562858467,0.1107578938750652,0.19779837622781465,0.3646194419959551,0.32775308723336294,0.32530858906730564,0.2564464704963606,0.361,1.044,0.742,0.366,0.244,0.883,0.176,0.317,0.722,1.825,1.84,1.469,-0.239,-0.542,-0.459,-0.688,-0.254,-0.493,-0.664,-1.093,-1.991,-1.298,-1.181,-0.869,ST,427084000
0.005350199999999998,0.006660599999999995,0.0013045999999999937,-0.0047786000000000104,0.0007944000000000393,0.002746800000000003,-0.0032262000000000414,-0.0009448000000000013,0.0018122000000000116,0.0023868000000000058,0.006486800000000055,0.0017997999999999805,0.12939479108511304,0.11780718062851693,0.17235329825344306,0.08878405702624718,0.14057138161318553,0.13266843592113384,0.1883647255553983,0.2649787232080347,0.2498609808096501,0.11584037977216807,0.09869235343105401,0.17837727803719824,0.727,0.376,0.361,0.166,0.805,0.332,0.171,0.551,0.356,0.327,0.259,0.81,-0.244,-0.478,-0.913,-0.434,-0.288,-0.669,-1.015,-1.386,-1.347,-0.459,-0.303,-0.732,ST,427084000
0.004634600000000035,0.01179520000000001,0.007147799999999995,-0.006972400000000006,-0.0025291999999999936,0.008235600000000015,-0.0010128000000000166,0.0063129999999999966,0.010262800000000002,0.008649399999999969,0.007631000000000008,0.005854000000000018,0.11733137126463607,0.1842496677255079,0.08947369420762644,0.14785801986446379,0.049005995014487845,0.1324316551759434,0.23478282866547093,0.1785331762754471,0.30616515369349334,0.3285614750387509,0.27740641167608127,0.2340241617525831,0.844,1.215,0.615,0.137,0.332,0.888,0.332,0.844,1.996,2.308,1.962,1.703,-0.093,-0.19,-0.176,-0.996,-0.215,-0.151,-1.425,-1.005,-0.673,-0.337,-0.205,-0.176,SR,426783006
-0.006252000000000122,-0.005569600000000066,0.0007268000000001323,0.006928600000000105,-0.0045892000000001395,-0.003440199999999993,0.018823799999999925,-0.010003800000000047,0.016875800000000062,0.009622999999999977,0.033645600000000477,-0.03757399999999966,0.17444706387898967,0.12492937026912398,0.06036426228953687,0.14867046210340618,0.11452542094818963,0.04480223235464981,0.18484292454286727,0.2912500509623306,0.3459748637897848,0.4057646284128285,0.3538792958066931,0.32972453794644874,0.922,0.839,0.181,0.176,0.605,0.4,0.698,1.264,1.918,2.679,2.206,1.576,-0.205,-0.151,-0.371,-0.859,-0.181,-0.078,-1.332,-1.322,-1.044,-0.517,-0.381,-0.625,SB,426177001
0.0027748000000000035,0.0023995999999999727,-0.0003631999999999968,-0.0013852000000000087,0.0003104000000000046,-0.0001894000000000242,0.0001321999999999933,0.006066400000000003,0.002781000000000008,0.002530600000000005,0.0015256000000000024,0.002213600000000003,0.107805068920529,0.0826484574559028,0.09067317180820353,0.08465921108160604,0.09062730522221263,0.06800957526437053,0.2140510479375443,0.14107819388920406,0.09216165492763279,0.20216802581921872,0.26223373265970273,0.20240800966127642,0.595,0.522,0.288,0.327,0.527,0.332,1.015,0.742,0.547,1.381,1.825,1.22,-0.337,-0.425,-0.527,-0.512,-0.298,-0.346,-0.449,-0.322,-0.361,-0.874,-1.044,-0.673,AFIB,164889003
0.005353200000000002,0.004650200000000003,-0.0007026000000000126,-0.003785800000000009,0.0017950000000000166,0.0007403999999999992,0.0006828000000000126,0.009310800000000027,0.008995799999999993,0.004234999999999999,-0.001761800000000002,-0.0028762000000000652,0.1142290245505058,0.10442712406247781,0.12317073253512836,0.09046951927782096,0.10668032327941211,0.09888325949239388,0.13204243327112522,0.33658054816545757,0.37578228455098844,0.40045883605559435,0.411501988161369,0.2845982917614931,0.766,0.395,0.449,0.283,0.737,0.376,0.259,0.527,0.761,2.357,2.669,2.167,-0.22,-0.547,-0.81,-0.547,-0.312,-0.547,-0.908,-1.718,-2.133,-1.972,-1.337,-0.59,SR,426783006
-0.010263600000000057,-0.009386199999999921,0.0008847999999999822,0.010834000000000036,-0.0066126000000000275,-0.005258199999999994,-0.009058599999999917,-0.015267800000000014,-0.007590999999999967,0.007103599999999989,0.04136819999999987,0.009231200000000132,0.1420706250955481,0.12648609666504804,0.1500323162820603,0.11178859889988808,0.13172709865946386,0.11924609315512211,0.18014833434156455,0.5328860903449802,0.6965763835495694,0.3210402405727988,0.4014590876151114,0.3391824490544272,0.61,0.478,0.366,0.303,0.727,0.293,1.015,2.743,4.158,4.382,2.928,1.991,-0.449,-0.547,-0.986,-0.449,-0.405,-0.752,-0.673,-2.094,-2.879,-0.8,-0.869,-1.103,AFIB,164889003
